chrom	start	end	strand	gene_id	Newton_RNA_run1/newton_direct_RNA_newton_scaffolds_minimap_sorted_G_25000_no_secondary_pa_tag.bam
Gpscaff_3	1878854	1880044	+	GPALN_008386	70.58000183
Gpscaff_3	1880325	1883694	-	GPALN_008387	111.2300034
Gpscaff_3	1886663	1888695	+	GPALN_008390	85.12000275
Gpscaff_3	1897269	1900758	-	GPALN_008393	75.20999908
Gpscaff_3	1901913	1903212	+	GPALN_008394	95.17000198
Gpscaff_3	1903412	1905205	+	GPALN_008395	92.55500031
Gpscaff_3	1905489	1924582	+	GPALN_008396	162.9100037
Gpscaff_3	1927941	1929360	-	GPALN_008398	120.8199997
Gpscaff_3	1929384	1936044	+	GPALN_008399	142.4699936
Gpscaff_3	1936744	1942989	+	GPALN_008400	140.2949982
Gpscaff_3	1950444	1953690	-	GPALN_008402	96.26999664
Gpscaff_3	1954817	1956220	+	GPALN_008403	127.6049995
Gpscaff_3	1956214	1957521	+	GPALN_008404	105.9150009
Gpscaff_3	1958027	1959089	-	GPALN_008405	125.9399986
Gpscaff_3	1959535	1961450	+	GPALN_008406	110.4199982
Gpscaff_3	1962147	1964760	+	GPALN_008407	130.9199982
Gpscaff_3	1965269	1969697	-	GPALN_008408	102.3899994
Gpscaff_3	1974355	1975756	+	GPALN_008410	128.8200073
Gpscaff_3	1977186	1979178	-	GPALN_008412	95.12000275
Gpscaff_3	1979662	1980903	+	GPALN_008413	80.04000092
Gpscaff_3	1981128	1981994	-	GPALN_008414	100.2399979
Gpscaff_3	1982550	1984316	+	GPALN_008415	59.08000183
Gpscaff_3	1984533	1985058	+	GPALN_008416	83.83000183
Gpscaff_3	1985046	1988245	+	GPALN_008417	63.41999817
Gpscaff_3	1988341	1990616	+	GPALN_008418	68.19000244
Gpscaff_3	2007409	2010811	-	GPALN_008422	106.3550034
Gpscaff_3	2019522	2022048	-	GPALN_008425	121.0250015
Gpscaff_3	2022576	2026658	+	GPALN_008426	78.26000214
Gpscaff_3	2026936	2028496	-	GPALN_008427	60.91999817
Gpscaff_3	2029230	2032020	+	GPALN_008428	124.6900024
Gpscaff_3	2032345	2034766	-	GPALN_008429	102.7300034
Gpscaff_3	2035045	2035859	-	GPALN_008430	92.65999985
Gpscaff_3	2037579	2039796	+	GPALN_008431	178.1600037
Gpscaff_3	2050091	2054397	-	GPALN_008434	127.7900009
Gpscaff_3	2056198	2062411	-	GPALN_008435	111
Gpscaff_3	2071894	2075616	+	GPALN_008437	92.19000244
Gpscaff_3	2076228	2078464	-	GPALN_008438	85.75999832
Gpscaff_3	2079121	2081329	-	GPALN_008439	130.1199951
Gpscaff_3	2081334	2085960	+	GPALN_008440	91.33000183
Gpscaff_3	2085937	2092530	-	GPALN_008441	67.78499985
Gpscaff_3	2092766	2094646	+	GPALN_008442	119.4150009
Gpscaff_3	2096445	2110924	+	GPALN_008443	133.0500031
Gpscaff_3	2116922	2117678	-	GPALN_008446	81.70999908
Gpscaff_3	2123574	2127299	-	GPALN_008448	127.6399994
Gpscaff_3	2129087	2130778	-	GPALN_008450	81.70999908
Gpscaff_3	2131011	2132609	-	GPALN_008451	140.5
Gpscaff_3	2132585	2134483	+	GPALN_008452	91.15000153
Gpscaff_3	2134738	2137567	+	GPALN_008453	126.9000015
Gpscaff_3	2137788	2139078	+	GPALN_008454	88.38999939
Gpscaff_3	2139354	2139888	+	GPALN_008455	82.95999908
Gpscaff_3	2140030	2144781	+	GPALN_008456	96.65000153
Gpscaff_3	2145238	2146833	-	GPALN_008457	100.0999985
Gpscaff_3	2174022	2177876	+	GPALN_008461	126.0600014
Gpscaff_3	2179823	2180878	+	GPALN_008463	133.9400024
Gpscaff_3	2181459	2191147	-	GPALN_008464	110.0950012
Gpscaff_3	2194417	2196410	-	GPALN_008465	109.2900009
Gpscaff_3	2197402	2206755	-	GPALN_008466	139.9199982
Gpscaff_3	2207572	2210033	-	GPALN_008467	107.0649986
Gpscaff_3	2210359	2213229	-	GPALN_008468	121.5599976
Gpscaff_3	2213483	2214580	-	GPALN_008469	84.26000214
Gpscaff_3	2214556	2216468	+	GPALN_008470	119.4000015
Gpscaff_3	2218735	2223257	+	GPALN_008471	138.2900009
Gpscaff_3	2223975	2227304	+	GPALN_008472	77.15000153
Gpscaff_3	2274151	2275573	+	GPALN_008482	96.12000275
Gpscaff_3	2276718	2279090	+	GPALN_008483	112.6399994
Gpscaff_3	2285623	2287223	+	GPALN_008485	140.1300049
Gpscaff_3	2299141	2302773	-	GPALN_008490	142.9000015
Gpscaff_3	2303630	2309898	+	GPALN_008491	154.5849991
Gpscaff_3	2310094	2313261	-	GPALN_008492	114.7449989
Gpscaff_3	2324427	2331784	+	GPALN_008494	118
Gpscaff_3	2337426	2338880	-	GPALN_008496	130.7000046
Gpscaff_3	2339810	2344650	+	GPALN_008497	155.4400024
Gpscaff_3	2344768	2347579	-	GPALN_008498	104.8149986
Gpscaff_3	2347959	2350445	+	GPALN_008499	130.3500061
Gpscaff_3	2350966	2353060	-	GPALN_008500	78.69999695
Gpscaff_3	2353563	2355866	+	GPALN_008501	75.20999908
Gpscaff_3	2357308	2357665	+	GPALN_008502	84.37000275
Gpscaff_3	2398512	2399785	-	GPALN_008510	102.6000023
Gpscaff_3	2422150	2426307	-	GPALN_008513	123.2000008
Gpscaff_3	2427096	2429653	-	GPALN_008514	100.5050011
Gpscaff_3	2441366	2444888	+	GPALN_008517	105.8300018
Gpscaff_3	2463182	2466028	-	GPALN_008520	116.6999969
Gpscaff_3	2484227	2488281	-	GPALN_008523	111.9599991
Gpscaff_3	2495480	2496205	+	GPALN_008527	92.38000107
Gpscaff_3	2507908	2510154	-	GPALN_008532	102.1699982
Gpscaff_3	2510545	2513292	-	GPALN_008533	127.7200012
Gpscaff_3	2518844	2522635	-	GPALN_008536	110.5499992
Gpscaff_3	2528341	2532050	+	GPALN_008538	97.13000107
Gpscaff_3	2548751	2552382	+	GPALN_008543	62.67500114
Gpscaff_3	2552675	2553891	-	GPALN_008544	89.30999756
Gpscaff_3	2554461	2556609	-	GPALN_008545	113.9199982
Gpscaff_3	2576451	2578650	+	GPALN_008550	117.2399979
Gpscaff_3	2578599	2580307	-	GPALN_008551	95.59999847
Gpscaff_3	2597862	2601201	+	GPALN_008556	122.1600037
Gpscaff_3	2601413	2601842	-	GPALN_008557	68.74499893
Gpscaff_3	2602585	2602842	+	GPALN_008558	74.27999878
Gpscaff_3	2603587	2605498	+	GPALN_008560	120.6699982
Gpscaff_3	2606106	2608894	-	GPALN_008561	158.6600037
Gpscaff_3	2609088	2610179	-	GPALN_008562	106.0849991
Gpscaff_3	2610151	2611066	-	GPALN_008563	71.26499939
Gpscaff_3	2611044	2613260	-	GPALN_008564	154.1600037
Gpscaff_3	2613489	2617947	+	GPALN_008565	124.8499985
Gpscaff_3	2618189	2620991	+	GPALN_008566	75.93000031
Gpscaff_3	2621226	2622478	-	GPALN_008567	116.5400009
Gpscaff_3	2622841	2624441	-	GPALN_008568	161.6499939
Gpscaff_3	2624696	2627392	-	GPALN_008569	104.7900009
Gpscaff_3	2627907	2629123	+	GPALN_008570	58.86999893
Gpscaff_3	2629271	2630197	-	GPALN_008571	127.8700027
Gpscaff_3	2630659	2631391	+	GPALN_008572	126.6650047
Gpscaff_3	2632366	2633593	+	GPALN_008573	123.5900002
Gpscaff_3	2648813	2651200	+	GPALN_008576	155.1399994
Gpscaff_3	2654437	2656368	+	GPALN_008577	113.3600006
Gpscaff_3	2656599	2659512	-	GPALN_008578	137.5899963
Gpscaff_3	2660063	2665258	+	GPALN_008579	158.2350006
Gpscaff_3	2669463	2673155	+	GPALN_008582	130.3549957
Gpscaff_3	2677184	2683018	+	GPALN_008584	113.1500015
Gpscaff_3	2693890	2697398	-	GPALN_008586	80.5
Gpscaff_3	2697588	2698166	+	GPALN_008587	73.52999878
Gpscaff_3	2698597	2704579	-	GPALN_008588	147.3800049
Gpscaff_3	2707456	2708704	+	GPALN_008589	132.7299957
Gpscaff_3	2709555	2720494	-	GPALN_008590	118.9199982
Gpscaff_3	2722091	2724809	+	GPALN_008591	110.6600037
Gpscaff_3	2737974	2741194	+	GPALN_008594	123.875
Gpscaff_3	2741999	2743643	+	GPALN_008595	142.0399933
Gpscaff_3	2745721	2753057	+	GPALN_008596	106.3799973
Gpscaff_3	2753915	2756333	-	GPALN_008597	96.45999908
Gpscaff_3	2757629	2761595	+	GPALN_008598	92.51999664
Gpscaff_3	2762001	2764684	-	GPALN_008599	168.2799988
Gpscaff_3	2773205	2775453	+	GPALN_008601	139.3500061
Gpscaff_3	2776269	2781513	-	GPALN_008602	127.6299973
Gpscaff_3	2782753	2785999	-	GPALN_008603	105.4799995
Gpscaff_3	2787112	2787618	+	GPALN_008605	113.5699997
Gpscaff_3	2791299	2791956	+	GPALN_008607	126.9749985
Gpscaff_3	2792324	2797952	-	GPALN_008608	123.2000008
Gpscaff_3	2798399	2800661	+	GPALN_008609	71.85499954
Gpscaff_3	2800745	2806213	+	GPALN_008610	99.48000336
Gpscaff_3	2807222	2810374	+	GPALN_008612	136.3450012
Gpscaff_3	2810983	2812278	+	GPALN_008613	128.375
Gpscaff_3	2812700	2816035	+	GPALN_008614	71.11000061
Gpscaff_3	2816326	2820250	+	GPALN_008615	137.6399994
Gpscaff_3	2820496	2824697	-	GPALN_008616	106.0600014
Gpscaff_3	2825121	2828340	+	GPALN_008617	131.8500061
Gpscaff_3	2828481	2830444	+	GPALN_008618	128.5750046
Gpscaff_3	2833432	2834028	-	GPALN_008620	68.34999847
Gpscaff_3	2834421	2834958	+	GPALN_008621	106.875
Gpscaff_3	2856725	2858888	-	GPALN_008625	104.4199982
Gpscaff_3	2860789	2862446	+	GPALN_008626	93.75
Gpscaff_3	2863072	2864735	-	GPALN_008627	121.625
Gpscaff_3	2865048	2867348	-	GPALN_008628	94.32500076
Gpscaff_3	2867749	2868850	+	GPALN_008629	130.6199989
Gpscaff_3	2869290	2871104	+	GPALN_008630	105.7799988
Gpscaff_3	2875907	2876639	-	GPALN_008631	100.4950027
Gpscaff_3	2876924	2880570	-	GPALN_008632	121.3499985
Gpscaff_3	2881346	2885124	+	GPALN_008633	138
Gpscaff_3	2885350	2888665	+	GPALN_008634	100.0699997
Gpscaff_3	2889095	2905815	-	GPALN_008635	117.9599991
Gpscaff_3	2909671	2921002	+	GPALN_008636	112.7849998
Gpscaff_3	2947224	2948004	+	GPALN_008640	95.06999969
Gpscaff_3	2948559	2949680	+	GPALN_008641	64.51999855
Gpscaff_3	2949797	2951019	-	GPALN_008642	88.36000061
Gpscaff_3	2951412	2953640	-	GPALN_008643	151.1199951
Gpscaff_3	2957351	2958966	+	GPALN_008645	144.9700012
Gpscaff_3	2959080	2964973	-	GPALN_008646	90.15000153
Gpscaff_3	2965568	2968538	-	GPALN_008647	95.88999939
Gpscaff_3	2997467	3000835	+	GPALN_008652	158.0699997
Gpscaff_3	3000977	3004091	-	GPALN_008653	117.7900009
Gpscaff_3	3008276	3011337	+	GPALN_008655	134.5899963
Gpscaff_3	3011636	3015049	+	GPALN_008656	107.2900009
Gpscaff_3	3015299	3017735	-	GPALN_008657	129.9600067
Gpscaff_3	3020059	3027759	+	GPALN_008659	111.9000015
Gpscaff_3	3027829	3035058	-	GPALN_008660	163.3999939
Gpscaff_3	3035462	3040667	-	GPALN_008661	132.5699997
Gpscaff_3	3041380	3047291	+	GPALN_008662	141.2050018
Gpscaff_3	3047380	3050045	-	GPALN_008663	103.1749992
Gpscaff_3	3051777	3052670	+	GPALN_008664	74.13500214
Gpscaff_3	3053418	3056838	+	GPALN_008665	118.4100037
Gpscaff_3	3073095	3076553	-	GPALN_008670	133.5399933
Gpscaff_3	3076934	3081564	+	GPALN_008671	127.0099983
Gpscaff_3	3081545	3086296	+	GPALN_008672	93.25
Gpscaff_3	3105962	3111554	+	GPALN_008675	144.8850021
Gpscaff_3	3155005	3157213	+	GPALN_008683	128.5
Gpscaff_3	3170757	3174437	+	GPALN_008685	122.5999985
Gpscaff_3	3178576	3180842	-	GPALN_008687	90.375
Gpscaff_3	3181108	3183174	-	GPALN_008688	105.5400009
Gpscaff_3	3201095	3208235	-	GPALN_008691	124.2449989
Gpscaff_3	3208443	3209267	+	GPALN_008692	102.9300003
Gpscaff_3	3209354	3210120	+	GPALN_008693	57.18999863
Gpscaff_3	3210371	3211938	+	GPALN_008694	137.8099976
Gpscaff_3	3212157	3214443	-	GPALN_008695	140.8199997
Gpscaff_3	3214995	3219139	-	GPALN_008696	118.1599998
Gpscaff_3	3221732	3224611	-	GPALN_008697	98.73500061
Gpscaff_3	3223932	3228279	-	GPALN_008698	143.9199982
Gpscaff_3	3232686	3240979	+	GPALN_008700	136.3000031
Gpscaff_3	3251811	3254512	+	GPALN_008704	87.12000275
Gpscaff_3	3257763	3260344	+	GPALN_008706	95.41000366
Gpscaff_3	3262314	3265327	+	GPALN_008708	99.45999908
Gpscaff_3	3268788	3270688	-	GPALN_008709	161.0299988
Gpscaff_3	3270641	3272443	-	GPALN_008710	137.8399963
Gpscaff_3	3273296	3276753	-	GPALN_008711	127.1199989
Gpscaff_3	3277707	3278919	-	GPALN_008712	140.1199951
Gpscaff_3	3279011	3279454	-	GPALN_008713	77.34000015
Gpscaff_3	3281067	3284820	+	GPALN_008715	176.6550064
Gpscaff_3	3284828	3288337	+	GPALN_008716	62.32999992
Gpscaff_3	3292795	3294576	-	GPALN_008719	113.6450005
Gpscaff_3	3296152	3303105	+	GPALN_008720	164.4799957
Gpscaff_3	3303588	3305827	-	GPALN_008721	93.33499908
Gpscaff_3	3306150	3307718	-	GPALN_008722	102.5900002
Gpscaff_3	3308001	3309904	+	GPALN_008723	108.6899986
Gpscaff_3	3310828	3317339	-	GPALN_008724	135.25
Gpscaff_3	3318657	3324677	+	GPALN_008725	120.1800003
Gpscaff_3	3324726	3325447	-	GPALN_008726	88.04000092
Gpscaff_3	3325639	3327674	+	GPALN_008727	79.85000229
Gpscaff_3	3328386	3329987	-	GPALN_008728	94.34999847
Gpscaff_3	3330675	3335031	+	GPALN_008729	138.9850006
Gpscaff_3	3335377	3336197	+	GPALN_008730	99
Gpscaff_3	3348668	3349281	+	GPALN_008732	72.73999786
Gpscaff_3	3349724	3359706	+	GPALN_008733	122.3199997
Gpscaff_3	3359620	3364174	-	GPALN_008734	116.3100014
Gpscaff_3	3381234	3383458	-	GPALN_008736	142.0299988
Gpscaff_3	3383627	3385525	-	GPALN_008737	154.6799927
Gpscaff_3	3386071	3388072	-	GPALN_008738	76.68000031
Gpscaff_3	3389533	3392719	-	GPALN_008739	107.8149986
Gpscaff_3	3394682	3399750	-	GPALN_008741	108.2700005
Gpscaff_3	3399725	3402291	+	GPALN_008742	86.12000275
Gpscaff_3	3407332	3409247	-	GPALN_008745	126.4300003
Gpscaff_3	3412238	3418379	+	GPALN_008746	115.1999969
Gpscaff_3	3418740	3420346	+	GPALN_008747	108.9599991
Gpscaff_3	3420484	3422614	+	GPALN_008748	76.52999878
Gpscaff_3	3422820	3423857	+	GPALN_008749	93.08999634
Gpscaff_3	3424268	3425348	+	GPALN_008750	73.44999695
Gpscaff_3	3425524	3426636	-	GPALN_008751	113.0550003
Gpscaff_3	3432842	3434102	-	GPALN_008753	62
Gpscaff_3	3434882	3436561	-	GPALN_008754	118.5300026
Gpscaff_3	3436718	3440426	-	GPALN_008755	99.70500183
Gpscaff_3	3440812	3442824	-	GPALN_008756	100
Gpscaff_3	3443272	3443857	-	GPALN_008757	116.1500015
Gpscaff_3	3444003	3444488	-	GPALN_008758	82.49500275
Gpscaff_3	3444567	3446404	-	GPALN_008759	94.11000061
Gpscaff_3	3447059	3448850	-	GPALN_008760	124.2050018
Gpscaff_3	3450721	3453124	-	GPALN_008762	121.7100029
Gpscaff_3	3453219	3458700	+	GPALN_008763	140.1200027
Gpscaff_3	3465860	3466991	+	GPALN_008765	95.04000092
Gpscaff_3	3467072	3467585	+	GPALN_008766	61.91999817
Gpscaff_3	3467709	3469477	+	GPALN_008767	127.6150017
Gpscaff_3	3469709	3470317	-	GPALN_008768	74.48000336
Gpscaff_3	3470965	3472655	-	GPALN_008769	143.8300018
Gpscaff_3	3472989	3475227	+	GPALN_008770	89.94499969
Gpscaff_3	3475231	3476335	+	GPALN_008771	105.2099991
Gpscaff_3	3480522	3485731	-	GPALN_008773	128.8300018
Gpscaff_3	3497968	3500540	+	GPALN_008776	97.30000305
Gpscaff_3	3509292	3511719	+	GPALN_008779	104.3399963
Gpscaff_3	3511909	3514837	-	GPALN_008780	91.23999786
Gpscaff_3	3515050	3516841	-	GPALN_008781	103.2200012
Gpscaff_3	3517383	3521163	+	GPALN_008782	99.84000015
Gpscaff_3	3527720	3530743	-	GPALN_008785	104.0400009
Gpscaff_3	3534962	3538074	+	GPALN_008787	114.6999969
Gpscaff_3	3538229	3539779	+	GPALN_008788	89.95000076
Gpscaff_3	3541897	3542499	+	GPALN_008790	86.08000183
Gpscaff_3	3543739	3549304	+	GPALN_008792	161.25
Gpscaff_3	3550713	3552607	-	GPALN_008793	107.3099976
Gpscaff_3	3553764	3555022	+	GPALN_008794	87.72000122
Gpscaff_3	3555222	3562159	+	GPALN_008795	120.3199997
Gpscaff_3	3581094	3592786	+	GPALN_008803	55.43499947
Gpscaff_3	3604665	3605409	-	GPALN_008806	86.97000122
Gpscaff_3	3605610	3607014	-	GPALN_008807	144.0700073
Gpscaff_3	3607914	3615091	-	GPALN_008808	110.6499977
Gpscaff_3	3615657	3617843	+	GPALN_008809	107.9399986
Gpscaff_3	3617824	3627602	-	GPALN_008810	112.9899979
Gpscaff_3	3628662	3629864	-	GPALN_008811	167.7700043
Gpscaff_3	3630311	3631493	+	GPALN_008812	121.4399986
Gpscaff_3	3632273	3633199	-	GPALN_008814	101.6200027
Gpscaff_3	3644367	3646151	+	GPALN_008818	125.2650032
Gpscaff_3	3646504	3654308	+	GPALN_008819	152.4150009
Gpscaff_3	3654664	3655150	+	GPALN_008820	87.66500092
Gpscaff_3	3655235	3658248	-	GPALN_008821	116.3149986
Gpscaff_3	3658887	3659769	+	GPALN_008822	80.28000259
Gpscaff_3	3660057	3660882	-	GPALN_008823	86.38500214
Gpscaff_3	3661330	3662155	-	GPALN_008824	112.3349991
Gpscaff_3	3662536	3665911	+	GPALN_008825	83.08000183
Gpscaff_3	3666694	3667998	+	GPALN_008826	86.45999908
Gpscaff_3	3668286	3670153	-	GPALN_008827	110.1599998
Gpscaff_3	3670709	3672288	-	GPALN_008828	108.7750015
Gpscaff_3	3672412	3673135	-	GPALN_008829	137.7350006
Gpscaff_3	3673710	3675654	+	GPALN_008830	97.26499939
Gpscaff_3	3675961	3677777	-	GPALN_008831	184.6800003
Gpscaff_3	3684098	3684541	+	GPALN_008834	125.3099976
Gpscaff_3	3685386	3690950	+	GPALN_008835	91.61000061
Gpscaff_3	3691100	3692006	+	GPALN_008836	116.0400009
Gpscaff_3	3692208	3696809	+	GPALN_008837	127.6200027
Gpscaff_3	3697070	3699045	+	GPALN_008838	83.94999695
Gpscaff_3	3699259	3701306	-	GPALN_008840	95.23999786
Gpscaff_3	3701739	3704367	+	GPALN_008841	84.48500061
Gpscaff_3	3710333	3713014	-	GPALN_008844	109.2450027
Gpscaff_3	3714623	3720595	-	GPALN_008845	103.0299988
Gpscaff_3	3721382	3725041	-	GPALN_008846	87.94499969
Gpscaff_3	3727120	3729002	-	GPALN_008847	141.6600037
Gpscaff_3	3731156	3737575	+	GPALN_008848	137.8399963
Gpscaff_3	3738682	3739809	+	GPALN_008850	145.1999969
Gpscaff_3	3739889	3741117	-	GPALN_008851	83.08000183
Gpscaff_3	3741448	3745991	-	GPALN_008852	98.64500046
Gpscaff_3	3749223	3751041	-	GPALN_008854	132.5
Gpscaff_3	3754129	3756048	+	GPALN_008856	58.67499924
Gpscaff_3	3800997	3802869	+	GPALN_008863	93
Gpscaff_3	3803391	3804399	+	GPALN_008864	130.5700073
Gpscaff_3	3804607	3807726	+	GPALN_008865	94.44000244
Gpscaff_3	3808366	3813175	-	GPALN_008866	85.5
Gpscaff_3	3819579	3822451	+	GPALN_008868	99.39500046
Gpscaff_3	3833998	3835638	-	GPALN_008872	105.7249985
Gpscaff_3	3862214	3880915	-	GPALN_008878	113.0400009
Gpscaff_3	3887699	3889942	+	GPALN_008879	99.58000183
Gpscaff_3	3895424	3896026	-	GPALN_008881	104.4599991
Gpscaff_3	3899954	3901516	+	GPALN_008883	107.3800011
Gpscaff_3	3902088	3903966	+	GPALN_008884	112.3000031
Gpscaff_3	3904371	3907943	+	GPALN_008885	89.95999908
Gpscaff_3	3908759	3909574	-	GPALN_008886	65.28499985
Gpscaff_3	3925022	3927234	-	GPALN_008888	109.3250008
Gpscaff_3	3933566	3939158	-	GPALN_008889	118
Gpscaff_3	3940030	3941891	-	GPALN_008890	96.58999634
Gpscaff_3	3942271	3945723	+	GPALN_008891	107.7600021
Gpscaff_3	3961162	3967766	-	GPALN_008894	109.9300003
Gpscaff_3	3968337	3971182	+	GPALN_008895	142.3000031
Gpscaff_3	3971405	3974262	-	GPALN_008896	149.5400009
Gpscaff_3	3974606	3975377	-	GPALN_008897	90.47000122
Gpscaff_3	3976148	3977973	+	GPALN_008898	116.5249977
Gpscaff_3	3978295	3981038	-	GPALN_008899	110.4400024
Gpscaff_3	3985502	3987703	-	GPALN_008901	136.2700043
Gpscaff_3	3988195	3990416	+	GPALN_008902	106.875
Gpscaff_3	3990659	3992930	-	GPALN_008903	141.2799988
Gpscaff_3	3994051	4003708	+	GPALN_008904	132.4299927
Gpscaff_3	4004273	4005637	-	GPALN_008905	100.6500015
Gpscaff_3	4006619	4009675	+	GPALN_008906	151.534996
Gpscaff_3	4009957	4013943	-	GPALN_008907	120.9300003
Gpscaff_3	4014556	4017714	+	GPALN_008908	91.96500015
Gpscaff_3	4018363	4025894	-	GPALN_008909	209.2799988
Gpscaff_3	4027736	4029079	+	GPALN_008910	88.73000336
Gpscaff_3	4031762	4033769	-	GPALN_008911	112.2099991
Gpscaff_3	4034643	4036435	+	GPALN_008912	115.7799988
Gpscaff_3	4036582	4041636	-	GPALN_008913	116.1000023
Gpscaff_3	4041761	4042754	+	GPALN_008914	103.3500023
Gpscaff_3	4043134	4043971	+	GPALN_008915	113.75
Gpscaff_3	4044166	4045465	-	GPALN_008916	83.86000061
Gpscaff_3	4045961	4048670	+	GPALN_008917	115.3549995
Gpscaff_3	4049222	4054499	+	GPALN_008918	117.5349998
Gpscaff_3	4057856	4063128	-	GPALN_008920	141.6399994
Gpscaff_3	4063891	4067788	+	GPALN_008921	105.7900009
Gpscaff_3	4068903	4072032	+	GPALN_008922	82.48000336
Gpscaff_3	4073634	4077426	-	GPALN_008923	99.02500153
Gpscaff_3	4079738	4084460	+	GPALN_008924	147.1499939
Gpscaff_3	4086134	4090079	+	GPALN_008925	127.2799988
Gpscaff_3	4103044	4111015	-	GPALN_008928	126.2550011
Gpscaff_3	4111319	4116290	+	GPALN_008929	110.4300003
Gpscaff_3	4117279	4118623	-	GPALN_008930	95.54000092
Gpscaff_3	4118740	4121291	-	GPALN_008931	98.34999847
Gpscaff_3	4122287	4125719	+	GPALN_008932	110.9599991
Gpscaff_3	4125814	4126874	+	GPALN_008933	61.77000046
Gpscaff_3	4127163	4131596	+	GPALN_008934	145.1699982
Gpscaff_3	4132084	4133309	-	GPALN_008935	88.25
Gpscaff_3	4134023	4136879	+	GPALN_008936	139.1749954
Gpscaff_3	4137033	4144758	-	GPALN_008937	159.7799988
Gpscaff_3	4145751	4146470	+	GPALN_008938	84.47000122
Gpscaff_3	4147096	4148264	-	GPALN_008939	108.6049995
Gpscaff_3	4148375	4149581	-	GPALN_008940	116.2299995
Gpscaff_3	4149761	4150737	-	GPALN_008941	115.1100006
Gpscaff_3	4150915	4152511	-	GPALN_008942	124.5699997
Gpscaff_3	4153004	4157852	+	GPALN_008943	106.8099976
Gpscaff_3	4158267	4160695	+	GPALN_008944	103.1600037
Gpscaff_3	4160793	4162322	-	GPALN_008945	91.41500092
Gpscaff_3	4164136	4165456	+	GPALN_008946	120.7300034
Gpscaff_3	4165571	4167508	+	GPALN_008947	119.2649994
Gpscaff_3	4168151	4174996	+	GPALN_008948	137.3999939
Gpscaff_3	4175572	4176713	+	GPALN_008949	84.45999908
Gpscaff_3	4178387	4179664	+	GPALN_008950	96.12000275
Gpscaff_3	4193260	4197130	-	GPALN_008954	131.8099976
Gpscaff_3	4197411	4198200	+	GPALN_008955	115.8799973
Gpscaff_3	4198857	4200298	-	GPALN_008956	87.55500031
Gpscaff_3	4200727	4204031	-	GPALN_008957	111.4700012
Gpscaff_3	4204556	4207646	+	GPALN_008958	113.1200027
Gpscaff_3	4210232	4215808	+	GPALN_008959	155.3150024
Gpscaff_3	4243493	4244758	+	GPALN_008964	116.6949997
Gpscaff_3	4245316	4248022	-	GPALN_008965	129.1300049
Gpscaff_3	4248016	4249986	-	GPALN_008966	104.7700005
Gpscaff_3	4250508	4255042	+	GPALN_008967	137.9500046
Gpscaff_3	4255357	4258625	+	GPALN_008968	103.0400009
Gpscaff_3	4259115	4260200	+	GPALN_008969	55.44000053
Gpscaff_3	4260501	4262072	-	GPALN_008970	115.0950012
Gpscaff_3	4261941	4266604	-	GPALN_008971	105.2399979
Gpscaff_3	4272943	4276857	-	GPALN_008972	92.63999939
Gpscaff_3	4277964	4279095	-	GPALN_008973	123.0600014
Gpscaff_3	4279986	4285885	+	GPALN_008974	136.8500061
Gpscaff_3	4286834	4288146	-	GPALN_008975	60.72000122
Gpscaff_3	4288484	4289668	-	GPALN_008976	119.2650032
Gpscaff_3	4289964	4291425	-	GPALN_008977	145.75
Gpscaff_3	4291793	4292768	+	GPALN_008978	119.295002
Gpscaff_3	4293494	4295198	+	GPALN_008979	99.51999664
Gpscaff_3	4295573	4297689	-	GPALN_008980	94.55000305
Gpscaff_3	4298321	4298900	-	GPALN_008981	137.2949982
Gpscaff_3	4299400	4300413	-	GPALN_008982	103.0849991
Gpscaff_3	4316087	4317546	-	GPALN_008987	94.15500259
Gpscaff_3	4323819	4326125	+	GPALN_008989	94.49499893
Gpscaff_3	4330785	4332733	-	GPALN_008991	142.1699982
Gpscaff_3	4334892	4340202	+	GPALN_008992	125.2100029
Gpscaff_3	4340370	4342085	+	GPALN_008993	129.4300003
Gpscaff_3	4348126	4349127	+	GPALN_008995	75.81000137
Gpscaff_3	4349242	4349923	+	GPALN_008996	53.75
Gpscaff_3	4350069	4351961	+	GPALN_008997	83.93500137
Gpscaff_3	4352160	4354315	+	GPALN_008998	126.7000046
Gpscaff_3	4374192	4375409	-	GPALN_009000	61.20999908
Gpscaff_3	4378390	4380601	-	GPALN_009001	80.76999664
Gpscaff_3	4380927	4384459	+	GPALN_009002	151.6399994
Gpscaff_3	4388915	4390251	+	GPALN_009004	72.61000061
Gpscaff_3	4390450	4396522	-	GPALN_009005	178.2400055
Gpscaff_3	4397730	4399962	+	GPALN_009006	122.0800018
Gpscaff_3	4400332	4405658	-	GPALN_009007	102.2799988
Gpscaff_3	4413750	4424408	-	GPALN_009010	52.77000046
Gpscaff_3	4443992	4448219	+	GPALN_009012	130.0499954
Gpscaff_3	4448728	4451780	-	GPALN_009013	120.5900002
Gpscaff_3	4454238	4457636	+	GPALN_009014	135.8099976
Gpscaff_3	4457716	4459244	-	GPALN_009015	60.87999916
Gpscaff_3	4464065	4465922	+	GPALN_009017	90.54000092
Gpscaff_3	4472411	4475096	+	GPALN_009018	114.125
Gpscaff_3	4478097	4479630	+	GPALN_009019	62.54000092
Gpscaff_3	4487363	4490118	-	GPALN_009021	83.66500092
